Season,Week,Away,Home,Date,Road Open Spread,Road Close Spread,Opening Total,Home Open Spread,Home Close Spread,Closing Total,
2010,4,CAR,NO,2010-10-03, 15,13,45,-15,-13,43.5,
2010,4,SF,ATL,2010-10-03, 8,7,41.5,-8,-7,42.5,
2010,4,SEA,STL,2010-10-03, -1.5,-3,38,1.5,3,40,
2010,4,NYJ,BUF,2010-10-03, -5,-6,36.5,5,6,36.5,
2010,4,IND,JAC,2010-10-03, -8,-7,46.5,8,7,45.5,
2010,4,HOU,OAK,2010-10-03, -3,-3,43,3,3,43.5,
2010,4,ARI,SD,2010-10-03, 9.5,10,46,-9.5,-10,47,
2010,4,WAS,PHI,2010-10-03, 7,5,43,-7,-5,44,
2010,4,CHI,NYG,2010-10-03, 3,4,42.5,-3,-4,44,
2010,4,NE,MIA,2010-10-04, 0,0,46,0,0,48,
2009,4,OAK,HOU,2009-10-04, 10.5,8,42.5,-10.5,-8,42.5,
2009,4,BAL,NE,2009-10-04, 3,2,44,-3,-2,45.5,
2009,4,CIN,CLE,2009-10-04, -4,-6,38.5,4,6,37.5,
2009,4,NYG,KC,2009-10-04, -10,-9,42.5,10,9,43,
2009,4,DET,CHI,2009-10-04, 13,10,38,-13,-10,43,
2009,4,TB,WAS,2009-10-04, 8.5,10,37.5,-8.5,-10,36.5,
2009,4,SEA,IND,2009-10-04, 10.5,10,44,-10.5,-10,43.5,
2009,4,TEN,JAC,2009-10-04, -1,-3,41,1,3,42,
2009,4,NYJ,NO,2009-10-04, 7,8,47.5,-7,-8,47,
2009,4,BUF,MIA,2009-10-04, 0,2,37.5,0,-2,37.5,
2009,4,STL,SF,2009-10-04, 11,9,38,-11,-9,36.5,
2009,4,DAL,DEN,2009-10-04, -3,-3,43.5,3,3,43.5,
2009,4,SD,PIT,2009-10-04, 5,6,41,-5,-6,43,
2009,4,GB,MIN,2009-10-05, 3,5,46.5,-3,-5,46,
2008,4,DEN,KC,2008-09-28, -11,-8,47,11,8,47,
2008,4,CLE,CIN,2008-09-28, 3.5,1,42.5,-3.5,-1,42,
2008,4,HOU,JAC,2008-09-28, 9,7,40,-9,-7,43,
2008,4,ARI,NYJ,2008-09-28, 1,2,45,-1,-2,43.5,
2008,4,SF,NO,2008-09-28, 7,4,50,-7,-4,48,
2008,4,ATL,CAR,2008-09-28, 9,7,39,-9,-7,38.5,
2008,4,MIN,TEN,2008-09-28, 3,3,37,-3,-3,35,
2008,4,GB,TB,2008-09-28, 2.5,2,42,-2.5,-2,43,
2008,4,BUF,STL,2008-09-28, -11,-9,42,11,9,43.5,
2008,4,SD,OAK,2008-09-28, -7.5,-8,46,7.5,8,45.5,
2008,4,WAS,DAL,2008-09-28, 14,10,47,-14,-10,46.5,
2008,4,PHI,CHI,2008-09-28, -2.5,-3,41,2.5,3,39,
2008,4,BAL,PIT,2008-09-29, 7.5,6,34.5,-7.5,-6,34.5,
2007,4,OAK,MIA,2007-09-30, 3.5,4,39.5,-3.5,-4,40,
2007,4,HOU,ATL,2007-09-30, -2.5,-3,39.5,2.5,3,39,
2007,4,BAL,CLE,2007-09-30, -4.5,-4,38,4.5,4,40,
2007,4,CHI,DET,2007-09-30, -2.5,-3,44,2.5,3,46,
2007,4,GB,MIN,2007-09-30, 0,0,39.5,0,0,38,
2007,4,STL,DAL,2007-09-30, 11,13,45,-11,-13,47,
2007,4,NYJ,BUF,2007-09-30, -3,-3,37,3,3,37.5,
2007,4,TB,CAR,2007-09-30, 2.5,3,39.5,-2.5,-3,39,
2007,4,SEA,SF,2007-09-30, 0,-2,41.5,0,2,40.5,
2007,4,PIT,ARI,2007-09-30, -4.5,-6,41,4.5,6,42.5,
2007,4,KC,SD,2007-09-30, 14,13,40,-14,-13,38.5,
2007,4,DEN,IND,2007-09-30, 11,10,46.5,-11,-10,46,
2007,4,PHI,NYG,2007-09-30, -2.5,-2,48,2.5,2,47.5,
2007,4,NE,CIN,2007-10-01, -7,-8,52,7,8,54,
2018,5,IND,NE,2018-10-04, 10.5,10.5,53,-10.5,-10.5,49.5,
2018,5,MIA,CIN,2018-10-07, 6,6,50,-6,-6,47.5,
2018,5,ATL,PIT,2018-10-07, 3.5,3.5,56.5,-3.5,-3.5,57,
2018,5,BAL,CLE,2018-10-07, -2.5,-3,47,2.5,3,44.5,
2018,5,DEN,NYJ,2018-10-07, 2.5,-1,42.5,-2.5,1,42,
2018,5,GB,DET,2018-10-07, 0,1,51,0,-1,50,
2018,5,JAC,KC,2018-10-07, 3.5,3,49,-3.5,-3,48,
2018,5,NYG,CAR,2018-10-07, 3,7,44,-3,-7,43.5,
2018,5,TEN,BUF,2018-10-07, -3.5,-6,39.5,3.5,6,38,
2018,5,OAK,LAC,2018-10-07, 7,5.5,52,-7,-5.5,52,
2018,5,ARI,SF,2018-10-07, 5,3,41,-5,-3,40.5,
2018,5,LAR,SEA,2018-10-07, -7,-7.5,49,7,7.5,50.5,
2018,5,MIN,PHI,2018-10-07, 3,3.5,44.5,-3,-3.5,48,
2018,5,DAL,HOU,2018-10-07, 3,3.5,45,-3,-3.5,45,
2018,5,WAS,NO,2018-10-08, 7,5.5,52,-7,-5.5,51.5,
2017,5,NE,TB,2017-10-05, -4.5,-3.5,54,4.5,3.5,54.5,
2017,5,TEN,MIA,2017-10-08, -3,0,43.5,3,0,41.5,
2017,5,LAC,NYG,2017-10-08, 4,3,44.5,-4,-3,45.5,
2017,5,BUF,CIN,2017-10-08, 3,3,39,-3,-3,39,
2017,5,JAC,PIT,2017-10-08, 8.5,7.5,44.5,-8.5,-7.5,41,
2017,5,ARI,PHI,2017-10-08, 6.5,6,45,-6.5,-6,45,
2017,5,NYJ,CLE,2017-10-08, 1.5,-1.5,39,-1.5,1.5,41.5,
2017,5,CAR,DET,2017-10-08, 3,2,43.5,-3,-2,42,
2017,5,SF,IND,2017-10-08, 1.5,-1,43,-1.5,1,43.5,
2017,5,SEA,LAR,2017-10-08, 2,2,46,-2,-2,46.5,
2017,5,BAL,OAK,2017-10-08, 2.5,3,40,-2.5,-3,40.5,
2017,5,GB,DAL,2017-10-08, 2.5,2.5,52.5,-2.5,-2.5,52,
2017,5,KC,HOU,2017-10-08, 0,-2,47,0,2,45,
2017,5,MIN,CHI,2017-10-09, 0,-3.5,40.5,0,3.5,41,
2016,5,ARI,SF,2016-10-06, -2.5,-3.5,42.5,2.5,3.5,42.5,
2016,5,WAS,BAL,2016-10-09, 3.5,4,46.5,-3.5,-4,44.5,
2016,5,TEN,MIA,2016-10-09, 3.5,2.5,44.5,-3.5,-2.5,44.5,
2016,5,HOU,MIN,2016-10-09, 6.5,6,40,-6.5,-6,39,
2016,5,CHI,IND,2016-10-09, 4,4,46,-4,-4,47.5,
2016,5,NYJ,PIT,2016-10-09, 7.5,10,48.5,-7.5,-10,50,
2016,5,PHI,DET,2016-10-09, -2,-3.5,46,2,3.5,46,
2016,5,NE,CLE,2016-10-09, -10.5,-10,46.5,10.5,10,47.5,
2016,5,ATL,DEN,2016-10-09, 6,3.5,47,-6,-3.5,44.5,
2016,5,SD,OAK,2016-10-09, 4,3.5,52.5,-4,-3.5,50.5,
2016,5,BUF,LA,2016-10-09, 2,-2.5,40,-2,2.5,41.5,
2016,5,CIN,DAL,2016-10-09, 0,-2.5,45,0,2.5,46,
2016,5,NYG,GB,2016-10-09, 7.5,7,48,-7.5,-7,49,
2016,5,TB,CAR,2016-10-10, 4.5,6,45.5,-4.5,-6,46.5,
2015,5,IND,HOU,2015-10-08, 0,4.5,44.5,0,-4.5,40.5,
2015,5,CLE,BAL,2015-10-11, 6.5,6,44,-6.5,-6,43,
2015,5,STL,GB,2015-10-11, 10,8.5,47.5,-10,-8.5,45,
2015,5,BUF,TEN,2015-10-11, -3,1,44.5,3,-1,43,
2015,5,NO,PHI,2015-10-11, 5,6.5,48,-5,-6.5,49.5,
2015,5,WAS,ATL,2015-10-11, 8,7.5,47.5,-8,-7.5,48.5,
2015,5,SEA,CIN,2015-10-11, 2.5,3,44,-2.5,-3,44.5,
2015,5,CHI,KC,2015-10-11, 10,10,47,-10,-10,44,
2015,5,JAC,TB,2015-10-11, -3,1,43,3,-1,41,
2015,5,ARI,DET,2015-10-11, -2.5,-4.5,44.5,2.5,4.5,46,
2015,5,NE,DAL,2015-10-11, -7.5,-8,49,7.5,8,51,
2015,5,DEN,OAK,2015-10-11, -5.5,-5,43.5,5.5,5,44.5,
2015,5,SF,NYG,2015-10-11, 7,7.5,43,-7,-7.5,43.5,
2015,5,PIT,SD,2015-10-12, 3,3.5,44.5,-3,-3.5,45.5,
2014,5,MIN,GB,2014-10-02, 10,8.5,50,-10,-8.5,46.5,
2014,5,CHI,CAR,2014-10-05, 2.5,1.5,45.5,-2.5,-1.5,46.5,
2014,5,CLE,TEN,2014-10-05, 1.5,-1,44.5,-1.5,1,44.5,
2014,5,STL,PHI,2014-10-05, 7,3.5,48.5,-7,-3.5,48,
2014,5,ATL,NYG,2014-10-05, 3.5,4,49,-3.5,-4,50.5,
2014,5,TB,NO,2014-10-05, 11,11,49,-11,-11,47.5,
2014,5,HOU,DAL,2014-10-05, 4,5,46,-4,-5,47.5,
2014,5,BUF,DET,2014-10-05, 7,4.5,44.5,-7,-4.5,43,
2014,5,BAL,IND,2014-10-05, 3,2.5,47.5,-3,-2.5,49.5,
2014,5,PIT,JAC,2014-10-05, -6,-6,46,6,6,47,
2014,5,ARI,DEN,2014-10-05, 7.5,8,49,-7.5,-8,47,
2014,5,KC,SF,2014-10-05, 5,4,44.5,-5,-4,43.5,
2014,5,NYJ,SD,2014-10-05, 7,7,43.5,-7,-7,44.5,
2014,5,CIN,NE,2014-10-05, 0,-2.5,45.5,0,2.5,46,
2014,5,SEA,WAS,2014-10-06, -7,-7,45.5,7,7,46,
2013,5,BUF,CLE,2013-10-03, 3.5,3.5,41,-3.5,-3.5,40.5,
2013,5,BAL,MIA,2013-10-06, 3,2.5,42.5,-3,-2.5,42.5,
2013,5,JAC,STL,2013-10-06, 13,11,41.5,-13,-11,40.5,
2013,5,KC,TEN,2013-10-06, -3,-2.5,41.5,3,2.5,38,
2013,5,PHI,NYG,2013-10-06, 3,-1,55.5,-3,1,53.5,
2013,5,SEA,IND,2013-10-06, -3,-3,43,3,3,43.5,
2013,5,NO,CHI,2013-10-06, 0,1,47.5,0,-1,50.5,
2013,5,NE,CIN,2013-10-06, -3,-2,44.5,3,2,45.5,
2013,5,DET,GB,2013-10-06, 7,10,52,-7,-10,53,
2013,5,CAR,ARI,2013-10-06, -1,-3,42,1,3,41,
2013,5,DEN,DAL,2013-10-06, -6,-7.5,55.5,6,7.5,56.5,
2013,5,SD,OAK,2013-10-06, -5,-6,44,5,6,46,
2013,5,HOU,SF,2013-10-06, 6.5,4,42.5,-6.5,-4,43,
2013,5,NYJ,ATL,2013-10-07, 9.5,10,44,-9.5,-10,45,
2012,5,ARI,STL,2012-10-04, -1,-1,38.5,1,1,37.5,
2012,5,GB,IND,2012-10-07, -7.5,-6.5,48,7.5,6.5,49.5,
2012,5,BAL,KC,2012-10-07, -4.5,-6,45,4.5,6,46.5,
2012,5,CLE,NYG,2012-10-07, 11,7.5,44,-11,-7.5,44,
2012,5,MIA,CIN,2012-10-07, 5,3,44.5,-5,-3,45,
2012,5,PHI,PIT,2012-10-07, 3.5,4,44.5,-3.5,-4,44,
2012,5,ATL,WAS,2012-10-07, -3,-3,50,3,3,50.5,
2012,5,SEA,CAR,2012-10-07, 3,1,44,-3,-1,42.5,
2012,5,CHI,JAC,2012-10-07, -4,-6,40.5,4,6,38.5,
2012,5,TEN,MIN,2012-10-07, 5.5,6,44,-5.5,-6,44,
2012,5,DEN,NE,2012-10-07, 7.5,6,51.5,-7.5,-6,50.5,
2012,5,BUF,SF,2012-10-07, 10,10,44.5,-10,-10,45.5,
2012,5,SD,NO,2012-10-07, 3,3.5,54,-3,-3.5,53,
2012,5,HOU,NYJ,2012-10-08, -9,-9.5,40.5,9,9.5,40.5,
2011,5,KC,IND,2011-10-09, 1,1,38,-1,-1,37.5,
2011,5,ARI,MIN,2011-10-09, 3,3.5,43,-3,-3.5,44.5,
2011,5,PHI,BUF,2011-10-09, -3,-2.5,48.5,3,2.5,52.5,
2011,5,OAK,HOU,2011-10-09, 7,4.5,48,-7,-4.5,47.5,
2011,5,NO,CAR,2011-10-09, -7,-6.5,52.5,7,6.5,51,
2011,5,CIN,JAC,2011-10-09, 1.5,-1,35.5,-1.5,1,37,
2011,5,TEN,PIT,2011-10-09, 3.5,3,40,-3.5,-3,40,
2011,5,SEA,NYG,2011-10-09, 10,9.5,41.5,-10,-9.5,43.5,
2011,5,TB,SF,2011-10-09, 1.5,2.5,40.5,-1.5,-2.5,41,
2011,5,NYJ,NE,2011-10-09, 9.5,7.5,50,-9.5,-7.5,50.5,
2011,5,SD,DEN,2011-10-09, -6,-3.5,47,6,3.5,47,
2011,5,GB,ATL,2011-10-09, -4.5,-5.5,53,4.5,5.5,53.5,
2011,5,CHI,DET,2011-10-10, 6,6.5,46.5,-6,-6.5,47,
2010,5,DEN,BAL,2010-10-10, 8,8,39,-8,-8,39.5,
2010,5,JAC,BUF,2010-10-10, 0,3,40,0,-3,41.5,
2010,5,KC,IND,2010-10-10, 9,7,44,-9,-7,46.5,
2010,5,STL,DET,2010-10-10, 3,3,42,-3,-3,43.5,
2010,5,ATL,CLE,2010-10-10, -3,-3,40.5,3,3,41.5,
2010,5,TB,CIN,2010-10-10, 7,7,38,-7,-7,38,
2010,5,CHI,CAR,2010-10-10, -2.5,3,36,2.5,-3,33,
2010,5,GB,WAS,2010-10-10, -1.5,-3,43.5,1.5,3,45.5,
2010,5,NYG,HOU,2010-10-10, 2.5,3,48,-2.5,-3,48.5,
2010,5,NO,ARI,2010-10-10, -7,-7,46,7,7,45.5,
2010,5,SD,OAK,2010-10-10, -5.5,-7,44.5,5.5,7,44,
2010,5,TEN,DAL,2010-10-10, 7,7,41.5,-7,-7,43.5,
2010,5,PHI,SF,2010-10-10, 3,3,38,-3,-3,39.5,
2010,5,MIN,NYJ,2010-10-11, 3.5,4,36.5,-3.5,-4,39.5,
2009,5,MIN,STL,2009-10-11, -11,-10,40,11,10,40.5,
2009,5,DAL,KC,2009-10-11, -9,-7,43,9,7,43.5,
2009,5,WAS,CAR,2009-10-11, 4,5,37.5,-4,-5,38,
2009,5,TB,PHI,2009-10-11, 15.5,16,43,-15.5,-16,41.5,
2009,5,OAK,NYG,2009-10-11, 16.5,15,42,-16.5,-15,38,
2009,5,CLE,BUF,2009-10-11, 6,6,38.5,-6,-6,41.5,
2009,5,CIN,BAL,2009-10-11, 9,9,41.5,-9,-9,42,
2009,5,PIT,DET,2009-10-11, -13,-11,42,13,11,44,
2009,5,ATL,SF,2009-10-11, 1,0,42.5,-1,0,40,
2009,5,NE,DEN,2009-10-11, -3,-3,43,3,3,41,
2009,5,HOU,ARI,2009-10-11, 5.5,6,48.5,-5.5,-6,50.5,
2009,5,JAC,SEA,2009-10-11, 1,2,44,-1,-2,44,
2009,5,IND,TEN,2009-10-11, -2.5,-3,46,2.5,3,44,
2009,5,NYJ,MIA,2009-10-12, 0,-3,37,0,3,36,
2008,5,IND,HOU,2008-10-05, -3,-5,46,3,5,48,
2008,5,TEN,BAL,2008-10-05, -3,-1,35,3,1,33.5,
2008,5,SD,MIA,2008-10-05, -7.5,-6,45.5,7.5,6,44.5,
2008,5,KC,CAR,2008-10-05, 10,10,37,-10,-10,38,
2008,5,WAS,PHI,2008-10-05, 7,7,44,-7,-7,41.5,
2008,5,CHI,DET,2008-10-05, -3,-3,44.5,3,3,45.5,
2008,5,ATL,GB,2008-10-05, 3.5,6,40.5,-3.5,-6,42,
2008,5,SEA,NYG,2008-10-05, 9,6,44,-9,-6,43.5,
2008,5,TB,DEN,2008-10-05, 3,4,48,-3,-4,47,
2008,5,NE,SF,2008-10-05, -3,-3,42,3,3,41,
2008,5,BUF,ARI,2008-10-05, 1,2,45,-1,-2,44.5,
2008,5,CIN,DAL,2008-10-05, 18,16,45.5,-18,-16,45.5,
2008,5,PIT,JAC,2008-10-05, 4,6,36,-4,-6,37.5,
2008,5,MIN,NO,2008-10-06, 3,3,47,-3,-3,47,
2007,5,CAR,NO,2007-10-07, 2.5,4,44.5,-2.5,-4,43,
2007,5,JAC,KC,2007-10-07, -2,-2,34.5,2,2,36,
2007,5,DET,WAS,2007-10-07, 3.5,4,45.5,-3.5,-4,44.5,
2007,5,ATL,TEN,2007-10-07, 9,8,39.5,-9,-8,41,
2007,5,SEA,PIT,2007-10-07, 6,5,39,-6,-5,41,
2007,5,CLE,NE,2007-10-07, 17,16,47.5,-17,-16,48,
2007,5,ARI,STL,2007-10-07, -3,-4,40.5,3,4,40,
2007,5,NYJ,NYG,2007-10-07, 3,4,41.5,-3,-4,41,
2007,5,MIA,HOU,2007-10-07, 5.5,5,42,-5.5,-5,43.5,
2007,5,TB,IND,2007-10-07, 12,9,46.5,-12,-9,44.5,
2007,5,SD,DEN,2007-10-07, 2,-2,41.5,-2,2,43,
2007,5,BAL,SF,2007-10-07, -3,-4,35.5,3,4,35,
2007,5,CHI,GB,2007-10-07, 3,3,41.5,-3,-3,40.5,
2007,5,DAL,BUF,2007-10-08, -11.5,-11,44,11.5,11,45,
2018,6,PHI,NYG,2018-10-11, -2.5,-1.5,45,2.5,1.5,45.5,
2018,6,ARI,MIN,2018-10-14, 10.5,10,43,-10.5,-10,43.5,
2018,6,CAR,WAS,2018-10-14, 0,-1,45,0,1,44.5,
2018,6,CHI,MIA,2018-10-14, -2.5,-7.5,44,2.5,7.5,40.5,
2018,6,IND,NYJ,2018-10-14, 3,2.5,45.5,-3,-2.5,47.5,
2018,6,PIT,CIN,2018-10-14, 2.5,1,54,-2.5,-1,49.5,
2018,6,SEA,OAK,2018-10-14, -2.5,-3,47.5,2.5,3,47.5,
2018,6,BUF,HOU,2018-10-14, 9.5,10.5,41,-9.5,-10.5,40.5,
2018,6,LAC,CLE,2018-10-14, -1,1,46,1,-1,47,
2018,6,TB,ATL,2018-10-14, 3.5,3,57,-3.5,-3,57.5,
2018,6,LAR,DEN,2018-10-14, -7,-7,52.5,7,7,50,
2018,6,BAL,TEN,2018-10-14, -1,-2.5,42,1,2.5,42,
2018,6,JAC,DAL,2018-10-14, -2,-3,41.5,2,3,39.5,
2018,6,KC,NE,2018-10-14, 3.5,4,57.5,-3.5,-4,59.5,
2018,6,SF,GB,2018-10-15, 10,9,46.5,-10,-9,46.5,
2017,6,PHI,CAR,2017-10-12, 3,3,45,-3,-3,44,
2017,6,NE,NYJ,2017-10-15, -9.5,-9,47.5,9.5,9,48.5,
2017,6,MIA,ATL,2017-10-15, 10,14,48,-10,-14,46,
2017,6,SF,WAS,2017-10-15, 10,12,46.5,-10,-12,46,
2017,6,CHI,BAL,2017-10-15, 6.5,5.5,39.5,-6.5,-5.5,39.5,
2017,6,CLE,HOU,2017-10-15, 9.5,7.5,44,-9.5,-7.5,46,
2017,6,GB,MIN,2017-10-15, -3,-3,46.5,3,3,46,
2017,6,DET,NO,2017-10-15, 3.5,6,50.5,-3.5,-6,50.5,
2017,6,TB,ARI,2017-10-15, 0,-2.5,44,0,2.5,46.5,
2017,6,LAR,JAC,2017-10-15, 2.5,1,44,-2.5,-1,42,
2017,6,PIT,KC,2017-10-15, 4,3.5,46,-4,-3.5,46.5,
2017,6,LAC,OAK,2017-10-15, 3.5,3,50.5,-3.5,-3,48.5,
2017,6,NYG,DEN,2017-10-15, 10,14,40.5,-10,-14,37.5,
2017,6,IND,TEN,2017-10-16, 8,7,48,-8,-7,46,
2016,6,DEN,SD,2016-10-13, -3,-155,45.5,2.5,3,44,
2016,6,LA,DET,2016-10-16, 2.5,166,43,-3,-2.5,44,
2016,6,SF,BUF,2016-10-16, 7.5,361,45,-7.5,-7.5,44,
2016,6,JAC,CHI,2016-10-16, 2.5,138,47,-2,-2.5,46,
2016,6,CLE,TEN,2016-10-16, 7.5,325,44,-7,-7.5,45,
2016,6,PHI,WAS,2016-10-16, -3,-116,45.5,0,3,45,
2016,6,BAL,NYG,2016-10-16, 3.5,150,43.5,-3,-3.5,42.5,
2016,6,CAR,NO,2016-10-16, -2.5,-136,53,3,2.5,53.5,
2016,6,PIT,MIA,2016-10-16, -7.5,-314,48,7.5,7.5,49.5,
2016,6,CIN,NE,2016-10-16, 7.5,400,47,-8,-7.5,48.5,
2016,6,KC,OAK,2016-10-16, -1,-106,48,-2,1,46.5,
2016,6,ATL,SEA,2016-10-16, 7,250,45.5,-6,-7,45.5,
2016,6,DAL,GB,2016-10-16, 5,202,46.5,-4,-5,47,
2016,6,IND,HOU,2016-10-16, 3,160,46,-3.5,-3,47.5,
2016,6,NYJ,ARI,2016-10-17, 7.5,340,46,-7.5,-7.5,46,
2015,6,ATL,NO,2015-10-15, -3,-3,51.5,3,3,52,
2015,6,DEN,CLE,2015-10-18, -4.5,-3.5,42.5,4.5,3.5,41.5,
2015,6,CHI,DET,2015-10-18, 3.5,3.5,44,-3.5,-3.5,45,
2015,6,HOU,JAC,2015-10-18, 1,2.5,42.5,-1,-2.5,43.5,
2015,6,CIN,BUF,2015-10-18, 1,-3,45,-1,3,42.5,
2015,6,WAS,NYJ,2015-10-18, 5.5,7.5,41.5,-5.5,-7.5,39.5,
2015,6,KC,MIN,2015-10-18, 3.5,3.5,44.5,-3.5,-3.5,43,
2015,6,ARI,PIT,2015-10-18, -3,-5.5,44,3,5.5,45,
2015,6,MIA,TEN,2015-10-18, 2.5,2.5,44.5,-2.5,-2.5,44,
2015,6,CAR,SEA,2015-10-18, 5.5,7,42,-5.5,-7,41,
2015,6,BAL,SF,2015-10-18, -3,-2.5,44,3,2.5,43.5,
2015,6,SD,GB,2015-10-18, 9.5,10.5,50,-9.5,-10.5,50,
2015,6,NE,IND,2015-10-18, -7,-8,55,7,8,53.5,
2015,6,NYG,PHI,2015-10-19, 3.5,3.5,50,-3.5,-3.5,50.5,
2014,6,IND,HOU,2014-10-09, -2.5,-2.5,45.5,2.5,2.5,46,
2014,6,CHI,ATL,2014-10-12, 3,3.5,54.5,-3,-3.5,55.5,
2014,6,JAC,TEN,2014-10-12, 5,4,42,-5,-4,42.5,
2014,6,BAL,TB,2014-10-12, -3,-3.5,43,3,3.5,44,
2014,6,DEN,NYJ,2014-10-12, -7.5,-10,46,7.5,10,47,
2014,6,DET,MIN,2014-10-12, -1,1,43,1,-1,43,
2014,6,NE,BUF,2014-10-12, -3.5,1,45,3.5,-1,44,
2014,6,CAR,CIN,2014-10-12, 6,7,44,-6,-7,43.5,
2014,6,PIT,CLE,2014-10-12, 1,2.5,46.5,-1,-2.5,46.5,
2014,6,GB,MIA,2014-10-12, -3.5,-1.5,48,3.5,1.5,46.5,
2014,6,SD,OAK,2014-10-12, -7.5,-7,44,7.5,7,43.5,
2014,6,DAL,SEA,2014-10-12, 8,10,47.5,-8,-10,47,
2014,6,WAS,ARI,2014-10-12, 3.5,5,45,-3.5,-5,47,
2014,6,NYG,PHI,2014-10-12, 3,1,51.5,-3,-1,50.5,
2014,6,SF,STL,2014-10-13, -3.5,-3.5,43.5,3.5,3.5,44,
2013,6,NYG,CHI,2013-10-10, 9.5,9.5,44,-9.5,-9.5,46.5,
2013,6,GB,BAL,2013-10-13, -3,-1,48,3,1,48.5,
2013,6,PHI,TB,2013-10-13, 0,-2.5,45.5,0,2.5,44.5,
2013,6,PIT,NYJ,2013-10-13, -1,-1,40,1,1,40.5,
2013,6,CAR,MIN,2013-10-13, 1,2.5,44.5,-1,-2.5,44.5,
2013,6,OAK,KC,2013-10-13, 10,7.5,40.5,-10,-7.5,41,
2013,6,STL,HOU,2013-10-13, 6.5,9.5,43,-6.5,-9.5,43,
2013,6,CIN,BUF,2013-10-13, -9.5,-6,42,9.5,6,41,
2013,6,DET,CLE,2013-10-13, -3,-1,46,3,1,41,
2013,6,TEN,SEA,2013-10-13, 13.5,11,40.5,-13.5,-11,42,
2013,6,JAC,DEN,2013-10-13, 27.5,27,51.5,-27.5,-27,53,
2013,6,NO,NE,2013-10-13, 1,2.5,49.5,-1,-2.5,51.5,
2013,6,ARI,SF,2013-10-13, 11,10,41,-11,-10,40.5,
2013,6,WAS,DAL,2013-10-13, 5.5,5.5,53,-5.5,-5.5,52,
2013,6,IND,SD,2013-10-14, 0,-1,49.5,0,1,50.5,
2012,6,PIT,TEN,2012-10-11, -6.5,-5.5,42.5,6.5,5.5,42.5,
2012,6,DAL,BAL,2012-10-14, 4,3,45.5,-4,-3,45.5,
2012,6,CIN,CLE,2012-10-14, -1,-1,42,1,1,42,
2012,6,STL,MIA,2012-10-14, 3.5,5.5,38,-3.5,-5.5,38,
2012,6,IND,NYJ,2012-10-14, 3.5,3.5,43.5,-3.5,-3.5,43.5,
2012,6,OAK,ATL,2012-10-14, 9.5,10,49,-9.5,-10,49,
2012,6,DET,PHI,2012-10-14, 5.5,3.5,47.5,-5.5,-3.5,47.5,
2012,6,KC,TB,2012-10-14, 3.5,5,39.5,-3.5,-5,39.5,
2012,6,BUF,ARI,2012-10-14, 4.5,5,44,-4.5,-5,44,
2012,6,NE,SEA,2012-10-14, -4,-3.5,42.5,4,3.5,42.5,
2012,6,NYG,SF,2012-10-14, 7,7,46.5,-7,-7,46.5,
2012,6,MIN,WAS,2012-10-14, 2.5,-1.5,44,-2.5,1.5,44,
2012,6,GB,HOU,2012-10-14, 4.5,4,46.5,-4.5,-4,46.5,
2012,6,DEN,SD,2012-10-15, 2.5,1,47,-2.5,-1,47.5,
2011,6,STL,GB,2011-10-16, 10.5,14,48,-10.5,-14,47,
2011,6,JAC,PIT,2011-10-16, 9.5,12.5,39,-9.5,-12.5,40,
2011,6,PHI,WAS,2011-10-16, 3,-3,48,-3,3,46.5,
2011,6,SF,DET,2011-10-16, 6,4.5,46.5,-6,-4.5,46,
2011,6,CAR,ATL,2011-10-16, 5.5,3.5,51,-5.5,-3.5,49,
2011,6,IND,CIN,2011-10-16, 6,5,38.5,-6,-5,40,
2011,6,BUF,NYG,2011-10-16, 2,3,50,-2,-3,49,
2011,6,HOU,BAL,2011-10-16, 7,7,45,-7,-7,43.5,
2011,6,CLE,OAK,2011-10-16, 3,6.5,44,-3,-6.5,44.5,
2011,6,DAL,NE,2011-10-16, 6.5,6.5,53.5,-6.5,-6.5,54.5,
2011,6,NO,TB,2011-10-16, -3.5,-6,49,3.5,6,49.5,
2011,6,MIN,CHI,2011-10-16, 3,1,42.5,-3,-1,41.5,
2011,6,MIA,NYJ,2011-10-17, 6,7,41,-6,-7,41.5,
2010,6,SD,STL,2010-10-17, -9.5,-9,45,9.5,9,44.5,
2010,6,KC,HOU,2010-10-17, 5,5,44,-5,-5,45.5,
2010,6,BAL,NE,2010-10-17, 2.5,3,44.5,-2.5,-3,44.5,
2010,6,NO,TB,2010-10-17, -4.5,-6,44.5,4.5,6,43.5,
2010,6,ATL,PHI,2010-10-17, 3,2,41.5,-3,-2,43,
2010,6,DET,NYG,2010-10-17, 11,10,44.5,-11,-10,45.5,
2010,6,SEA,CHI,2010-10-17, 7.5,6,37,-7.5,-6,37.5,
2010,6,MIA,GB,2010-10-17, 3,3,46,-3,-3,44,
2010,6,CLE,PIT,2010-10-17, 13,14,39,-13,-14,37.5,
2010,6,NYJ,DEN,2010-10-17, -3,-3,40.5,3,3,43,
2010,6,OAK,SF,2010-10-17, 7.5,7,40.5,-7.5,-7,40.5,
2010,6,DAL,MIN,2010-10-17, 0,2,44.5,0,-2,43.5,
2010,6,IND,WAS,2010-10-17, -3,-3,44.5,3,3,44.5,
2010,6,TEN,JAC,2010-10-18, -2.5,-3,44.5,2.5,3,43.5,
2009,6,KC,WAS,2009-10-18, 6,7,37,-6,-7,36.5,
